session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
106,S,2223,IS,7,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,8,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,9,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,10,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,11,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,12,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,13,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,14,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,15,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,16,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,17,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,18,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,19,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,20,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,21,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,22,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2223,IS,23,2,2000-03-08,"A bill to establish a fund for the restoration of ocean and coastal resources, and for other purposes.",John Kerry,Environment,Democrat
106,S,2224,IS,1,5,2000-03-08,"A bill to amend the Energy Policy and Conservation Act to encourage summer fill and fuel budgeting programs for propane, kerosene, and heating oil.",James Jeffords,Energy,Republican
106,S,2224,IS,2,5,2000-03-08,"A bill to amend the Energy Policy and Conservation Act to encourage summer fill and fuel budgeting programs for propane, kerosene, and heating oil.",James Jeffords,Energy,Republican
106,S,2225,IS,1,12,2000-03-09,"A bill to amend the Internal Revenue Code of 1986 to allow individuals a deduction for qualified long-term care insurance premiums, use of such insurance under cafeteria plans and flexible spending arrangements, and a credit for individuals with long-term care needs.",Charles Grassley,Health,Republican
106,S,2225,IS,2,12,2000-03-09,"A bill to amend the Internal Revenue Code of 1986 to allow individuals a deduction for qualified long-term care insurance premiums, use of such insurance under cafeteria plans and flexible spending arrangements, and a credit for individuals with long-term care needs.",Charles Grassley,Health,Republican
106,S,2225,IS,3,12,2000-03-09,"A bill to amend the Internal Revenue Code of 1986 to allow individuals a deduction for qualified long-term care insurance premiums, use of such insurance under cafeteria plans and flexible spending arrangements, and a credit for individuals with long-term care needs.",Charles Grassley,Health,Republican
106,S,2226,IS,1,1,2000-03-09,A bill to establish a Congressional Trade Office.,Max Baucus,Government_Operations,Democrat
106,S,2226,IS,2,1,2000-03-09,A bill to establish a Congressional Trade Office.,Max Baucus,Government_Operations,Democrat
106,S,2227,IS,1,9,2000-03-09,"A bill to amend chapter 79 of title 5, United States Code, to allow Federal agencies to reimburse their employees for certain adoption expenses, and for other purposes.",Christopher Bond,Government_Operations,Republican
106,S,2227,IS,2,9,2000-03-09,"A bill to amend chapter 79 of title 5, United States Code, to allow Federal agencies to reimburse their employees for certain adoption expenses, and for other purposes.",Christopher Bond,Government_Operations,Republican
106,S,2227,IS,3,9,2000-03-09,"A bill to amend chapter 79 of title 5, United States Code, to allow Federal agencies to reimburse their employees for certain adoption expenses, and for other purposes.",Christopher Bond,Government_Operations,Republican
106,S,2228,IS,1,1,2000-03-09,"A bill to require the Secretary of the Army to conduct studies and to carry out ecosystem restoration and other protective measures within Puget Sound, Washington, and adjacent waters, and for other purposes.",Patty Murray,Environment,Democrat
106,S,2229,IS,1,20,2000-03-09,"A bill to provide for digital empowerment, and for other purposes.",Barbara Mikulski,Technology,Democrat
106,S,2229,IS,2,20,2000-03-09,"A bill to provide for digital empowerment, and for other purposes.",Barbara Mikulski,Technology,Democrat
106,S,2229,IS,3,20,2000-03-09,"A bill to provide for digital empowerment, and for other purposes.",Barbara Mikulski,Technology,Democrat
106,S,2229,IS,4,20,2000-03-09,"A bill to provide for digital empowerment, and for other purposes.",Barbara Mikulski,Technology,Democrat
106,S,2229,IS,5,20,2000-03-09,"A bill to provide for digital empowerment, and for other purposes.",Barbara Mikulski,Technology,Democrat
