session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
109,S,666,IS,1,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,666,IS,2,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,666,IS,3,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,666,IS,4,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,666,IS,5,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,666,IS,6,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,666,IS,7,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,666,IS,8,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,666,IS,9,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,666,IS,10,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,666,IS,11,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,666,IS,12,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,666,IS,13,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,666,IS,14,28,2005-03-17,A bill to protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products.,Michael DeWine,Health,Republican
109,S,668,IS,1,1,2005-03-17,A bill to provide enhanced criminal penalties for willful violations of occupational standards for asbestos.,Arlen Specter,Law_and_Crime,Democrat
109,S,668,IS,2,1,2005-03-17,A bill to provide enhanced criminal penalties for willful violations of occupational standards for asbestos.,Arlen Specter,Law_and_Crime,Democrat
109,S,669,IS,1,4,2005-03-17,A bill to amend the Internal Revenue Code of 1986 to treat natural gas distribution lines as 15-year property for purposes of depreciation.,Gordon Smith,Energy,Republican
109,S,67,IS,1,1,2005-01-24,"A bill to amend the Public Health Act to provide health care practitioners in rural areas with training in preventive health care, including both physical and mental care, and for other purposes.",Daniel Inouye,Health,Democrat
109,S,67,IS,2,1,2005-01-24,"A bill to amend the Public Health Act to provide health care practitioners in rural areas with training in preventive health care, including both physical and mental care, and for other purposes.",Daniel Inouye,Health,Democrat
109,S,670,IS,1,1,2005-03-17,A bill to authorize the Secretary of the Interior to conduct a special resource study of sites associated with the life of Cesar Estrada Chavez and the farm labor movement.,John McCain,Public_Lands,Republican
109,S,670,IS,2,1,2005-03-17,A bill to authorize the Secretary of the Interior to conduct a special resource study of sites associated with the life of Cesar Estrada Chavez and the farm labor movement.,John McCain,Public_Lands,Republican
109,S,671,IS,1,5,2005-03-17,A bill to amend the Internal Revenue Code of 1986 to allow a credit against income tax for certain fuel cell property.,Joseph Lieberman,Energy,Democrat
109,S,672,IS,1,7,2005-03-17,A bill to amend part E of title IV of the Social Security Act to provide equitable access for foster care and adoption services for Indian children in tribal areas.,Gordon Smith,Public_Lands,Republican
109,S,672,IS,2,7,2005-03-17,A bill to amend part E of title IV of the Social Security Act to provide equitable access for foster care and adoption services for Indian children in tribal areas.,Gordon Smith,Public_Lands,Republican
109,S,673,IS,1,2,2005-03-17,"A bill to amend the internal Revenue Code of 1986 and the Employee Retirement Income Security Act of 1974 to clarify that federally recognized Indian tribal governments are to be regulated under the same government employer rules and procedures that apply to Federal, State, and other local government employers with regard to the establishment and maintenance of employee benefit plans.",Gordon Smith,Government_Operations,Republican
109,S,673,IS,2,2,2005-03-17,"A bill to amend the internal Revenue Code of 1986 and the Employee Retirement Income Security Act of 1974 to clarify that federally recognized Indian tribal governments are to be regulated under the same government employer rules and procedures that apply to Federal, State, and other local government employers with regard to the establishment and maintenance of employee benefit plans.",Gordon Smith,Government_Operations,Republican
109,S,673,IS,3,2,2005-03-17,"A bill to amend the internal Revenue Code of 1986 and the Employee Retirement Income Security Act of 1974 to clarify that federally recognized Indian tribal governments are to be regulated under the same government employer rules and procedures that apply to Federal, State, and other local government employers with regard to the establishment and maintenance of employee benefit plans.",Gordon Smith,Government_Operations,Republican
109,S,673,IS,4,2,2005-03-17,"A bill to amend the internal Revenue Code of 1986 and the Employee Retirement Income Security Act of 1974 to clarify that federally recognized Indian tribal governments are to be regulated under the same government employer rules and procedures that apply to Federal, State, and other local government employers with regard to the establishment and maintenance of employee benefit plans.",Gordon Smith,Government_Operations,Republican
109,S,673,IS,5,2,2005-03-17,"A bill to amend the internal Revenue Code of 1986 and the Employee Retirement Income Security Act of 1974 to clarify that federally recognized Indian tribal governments are to be regulated under the same government employer rules and procedures that apply to Federal, State, and other local government employers with regard to the establishment and maintenance of employee benefit plans.",Gordon Smith,Government_Operations,Republican
109,S,674,IS,1,1,2005-03-17,"A bill to provide assistance to combat HIV/AIDS in India, and for other purposes.",Jon Corzine,International_Affairs,Democrat
109,S,675,IS,1,14,2005-03-17,"A bill to reward the hard work and risk of individuals who choose to live in and help preserve America's small, rural towns, and for other purposes.",Byron Dorgan,Housing,Democrat
109,S,675,IS,2,14,2005-03-17,"A bill to reward the hard work and risk of individuals who choose to live in and help preserve America's small, rural towns, and for other purposes.",Byron Dorgan,Housing,Democrat
109,S,675,IS,3,14,2005-03-17,"A bill to reward the hard work and risk of individuals who choose to live in and help preserve America's small, rural towns, and for other purposes.",Byron Dorgan,Housing,Democrat
109,S,675,IS,4,14,2005-03-17,"A bill to reward the hard work and risk of individuals who choose to live in and help preserve America's small, rural towns, and for other purposes.",Byron Dorgan,Housing,Democrat
109,S,675,IS,5,14,2005-03-17,"A bill to reward the hard work and risk of individuals who choose to live in and help preserve America's small, rural towns, and for other purposes.",Byron Dorgan,Housing,Democrat
109,S,675,IS,6,14,2005-03-17,"A bill to reward the hard work and risk of individuals who choose to live in and help preserve America's small, rural towns, and for other purposes.",Byron Dorgan,Housing,Democrat
109,S,675,IS,7,14,2005-03-17,"A bill to reward the hard work and risk of individuals who choose to live in and help preserve America's small, rural towns, and for other purposes.",Byron Dorgan,Housing,Democrat
109,S,675,IS,8,14,2005-03-17,"A bill to reward the hard work and risk of individuals who choose to live in and help preserve America's small, rural towns, and for other purposes.",Byron Dorgan,Housing,Democrat
109,S,675,IS,9,14,2005-03-17,"A bill to reward the hard work and risk of individuals who choose to live in and help preserve America's small, rural towns, and for other purposes.",Byron Dorgan,Housing,Democrat
109,S,676,IS,1,10,2005-03-17,"A bill to provide for Project GRAD programs, and for other purposes.",Ted Stevens,Education,Republican
109,S,676,IS,2,10,2005-03-17,"A bill to provide for Project GRAD programs, and for other purposes.",Ted Stevens,Education,Republican
109,S,677,IS,1,15,2005-03-17,"A bill to amend title VII of the Civil Rights Act of 1964 to establish provisions with respect to religious accommodation in employment, and for other purposes.",Richard Santorum,Civil_Rights,Republican
109,S,677,IS,2,15,2005-03-17,"A bill to amend title VII of the Civil Rights Act of 1964 to establish provisions with respect to religious accommodation in employment, and for other purposes.",Richard Santorum,Civil_Rights,Republican
109,S,677,IS,3,15,2005-03-17,"A bill to amend title VII of the Civil Rights Act of 1964 to establish provisions with respect to religious accommodation in employment, and for other purposes.",Richard Santorum,Civil_Rights,Republican
109,S,678,IS,1,4,2005-03-17,A bill to amend the Federal Election Campaign Act of 1971 to exclude communications over the Internet from the definition of public communication.,Harry Reid,Government_Operations,Democrat
109,S,679,IS,1,2,2005-03-17,"A bill to amend title 10, United States Code, to require the registration of contractors' taxpayer identification numbers in the Central Contractor Registry database of the Department of Defense, and for other purposes.",Norm Coleman,Defense,Republican
109,S,679,IS,2,2,2005-03-17,"A bill to amend title 10, United States Code, to require the registration of contractors' taxpayer identification numbers in the Central Contractor Registry database of the Department of Defense, and for other purposes.",Norm Coleman,Defense,Republican
109,S,68,IS,1,1,2005-01-24,A bill to amend title XIX of the Social Security Act to provide 100 percent reimbursement for medical assistance provided to a Native Hawaiian through a federally-qualified health center or a Native Hawaiian health care system.,Daniel Inouye,Public_Lands,Democrat
109,S,680,IS,1,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,2,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,3,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,4,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,5,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,6,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,7,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,8,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,9,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,10,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,11,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,12,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,13,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,14,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,15,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,680,IS,16,3,2005-03-17,"A bill to provide for various energy efficiency programs and tax incentives, and for other purposes.",Olympia Snowe,Energy,Republican
109,S,681,IS,1,11,2005-03-17,"A bill to amend the Public Health Service Act to establish a National Cord Blood Stem Cell Bank Network to prepare, store, and distribute human umbilical cord blood stem cells for the treatment of patients and to support peer-reviewed research using such cells.",Orrin Hatch,Health,Republican
109,S,681,IS,2,11,2005-03-17,"A bill to amend the Public Health Service Act to establish a National Cord Blood Stem Cell Bank Network to prepare, store, and distribute human umbilical cord blood stem cells for the treatment of patients and to support peer-reviewed research using such cells.",Orrin Hatch,Health,Republican
109,S,682,IS,1,1,2005-03-17,"A bill to authorize the establishment of a Social Investment and Economic Development Fund for the Americas to provide assistance to reduce poverty and foster increased economic opportunity in the countries of the Western Hemisphere, and for other purposes.",Christopher Dodd,Social_Welfare,Democrat
109,S,682,IS,2,1,2005-03-17,"A bill to authorize the establishment of a Social Investment and Economic Development Fund for the Americas to provide assistance to reduce poverty and foster increased economic opportunity in the countries of the Western Hemisphere, and for other purposes.",Christopher Dodd,Social_Welfare,Democrat
109,S,682,IS,3,1,2005-03-17,"A bill to authorize the establishment of a Social Investment and Economic Development Fund for the Americas to provide assistance to reduce poverty and foster increased economic opportunity in the countries of the Western Hemisphere, and for other purposes.",Christopher Dodd,Social_Welfare,Democrat
109,S,682,IS,4,1,2005-03-17,"A bill to authorize the establishment of a Social Investment and Economic Development Fund for the Americas to provide assistance to reduce poverty and foster increased economic opportunity in the countries of the Western Hemisphere, and for other purposes.",Christopher Dodd,Social_Welfare,Democrat
109,S,683,IS,1,1,2005-03-17,"A bill to ban the manufacture, sale, delivery, and transfer of handguns that cannot be personalized, and to provide for a report to Congress on the commercial feasibility of personalizing firearms.",Frank Lautenberg,Law_and_Crime,Democrat
109,S,683,IS,2,1,2005-03-17,"A bill to ban the manufacture, sale, delivery, and transfer of handguns that cannot be personalized, and to provide for a report to Congress on the commercial feasibility of personalizing firearms.",Frank Lautenberg,Law_and_Crime,Democrat
109,S,683,IS,3,1,2005-03-17,"A bill to ban the manufacture, sale, delivery, and transfer of handguns that cannot be personalized, and to provide for a report to Congress on the commercial feasibility of personalizing firearms.",Frank Lautenberg,Law_and_Crime,Democrat
109,S,684,IS,1,1,2005-03-17,"A bill to amend the Natural Gas Act to provide additional requirements for the siting, construction, or operation of liquefied natural gas import facilities.",John Reed,Energy,Democrat
