session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
113,S,2954,IS,47,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,48,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,49,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,50,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,51,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,52,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,53,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,54,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,55,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,56,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,57,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,58,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,59,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,60,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,61,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,62,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,63,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,64,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,65,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
113,S,2954,IS,66,1,2014-11-20,"A bill to improve the Higher Education Act of 1965, and for other purposes.",Thomas Harkin,Education,Democrat
