session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
113,S,437,IS,6,1,2013-03-04,"A bill to authorize the Department of Housing and Urban Development to transform neighborhoods of extreme poverty into sustainable, mixed-income neighborhoods with access to economic opportunities, by revitalizing severely distressed housing, and investing and leveraging investments in well-functioning services, education opportunities, public assets, public transportation, and improved access to jobs.",Robert Menendez,Housing,Democrat
113,S,437,IS,7,1,2013-03-04,"A bill to authorize the Department of Housing and Urban Development to transform neighborhoods of extreme poverty into sustainable, mixed-income neighborhoods with access to economic opportunities, by revitalizing severely distressed housing, and investing and leveraging investments in well-functioning services, education opportunities, public assets, public transportation, and improved access to jobs.",Robert Menendez,Housing,Democrat
113,S,437,IS,8,1,2013-03-04,"A bill to authorize the Department of Housing and Urban Development to transform neighborhoods of extreme poverty into sustainable, mixed-income neighborhoods with access to economic opportunities, by revitalizing severely distressed housing, and investing and leveraging investments in well-functioning services, education opportunities, public assets, public transportation, and improved access to jobs.",Robert Menendez,Housing,Democrat
113,S,437,IS,9,1,2013-03-04,"A bill to authorize the Department of Housing and Urban Development to transform neighborhoods of extreme poverty into sustainable, mixed-income neighborhoods with access to economic opportunities, by revitalizing severely distressed housing, and investing and leveraging investments in well-functioning services, education opportunities, public assets, public transportation, and improved access to jobs.",Robert Menendez,Housing,Democrat
113,S,437,IS,10,1,2013-03-04,"A bill to authorize the Department of Housing and Urban Development to transform neighborhoods of extreme poverty into sustainable, mixed-income neighborhoods with access to economic opportunities, by revitalizing severely distressed housing, and investing and leveraging investments in well-functioning services, education opportunities, public assets, public transportation, and improved access to jobs.",Robert Menendez,Housing,Democrat
113,S,437,IS,11,1,2013-03-04,"A bill to authorize the Department of Housing and Urban Development to transform neighborhoods of extreme poverty into sustainable, mixed-income neighborhoods with access to economic opportunities, by revitalizing severely distressed housing, and investing and leveraging investments in well-functioning services, education opportunities, public assets, public transportation, and improved access to jobs.",Robert Menendez,Housing,Democrat
113,S,437,IS,12,1,2013-03-04,"A bill to authorize the Department of Housing and Urban Development to transform neighborhoods of extreme poverty into sustainable, mixed-income neighborhoods with access to economic opportunities, by revitalizing severely distressed housing, and investing and leveraging investments in well-functioning services, education opportunities, public assets, public transportation, and improved access to jobs.",Robert Menendez,Housing,Democrat
113,S,437,IS,13,1,2013-03-04,"A bill to authorize the Department of Housing and Urban Development to transform neighborhoods of extreme poverty into sustainable, mixed-income neighborhoods with access to economic opportunities, by revitalizing severely distressed housing, and investing and leveraging investments in well-functioning services, education opportunities, public assets, public transportation, and improved access to jobs.",Robert Menendez,Housing,Democrat
113,S,438,IS,1,1,2013-03-04,"A bill to amend the Internal Revenue Code of 1986 to provide a tax credit for professional school personnel in early childhood education, to expand the deduction for certain expenses of teachers to teachers in early childhood education, and to modify the credit for dependent care services.",Mark Begich,Education,Democrat
113,S,438,IS,2,1,2013-03-04,"A bill to amend the Internal Revenue Code of 1986 to provide a tax credit for professional school personnel in early childhood education, to expand the deduction for certain expenses of teachers to teachers in early childhood education, and to modify the credit for dependent care services.",Mark Begich,Education,Democrat
