session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
109,S,1503,IS,11,5,2005-07-26,"A bill to reduce healthcare costs, expand access to affordable healthcare coverage, and improve healthcare and strengthen the healthcare safety net, and for other purposes.",William Frist,Health,Republican
109,S,1503,IS,12,5,2005-07-26,"A bill to reduce healthcare costs, expand access to affordable healthcare coverage, and improve healthcare and strengthen the healthcare safety net, and for other purposes.",William Frist,Health,Republican
109,S,1503,IS,13,5,2005-07-26,"A bill to reduce healthcare costs, expand access to affordable healthcare coverage, and improve healthcare and strengthen the healthcare safety net, and for other purposes.",William Frist,Health,Republican
109,S,1503,IS,14,5,2005-07-26,"A bill to reduce healthcare costs, expand access to affordable healthcare coverage, and improve healthcare and strengthen the healthcare safety net, and for other purposes.",William Frist,Health,Republican
109,S,1503,IS,15,5,2005-07-26,"A bill to reduce healthcare costs, expand access to affordable healthcare coverage, and improve healthcare and strengthen the healthcare safety net, and for other purposes.",William Frist,Health,Republican
109,S,1503,IS,16,5,2005-07-26,"A bill to reduce healthcare costs, expand access to affordable healthcare coverage, and improve healthcare and strengthen the healthcare safety net, and for other purposes.",William Frist,Health,Republican
109,S,1503,IS,17,5,2005-07-26,"A bill to reduce healthcare costs, expand access to affordable healthcare coverage, and improve healthcare and strengthen the healthcare safety net, and for other purposes.",William Frist,Health,Republican
109,S,1503,IS,18,5,2005-07-26,"A bill to reduce healthcare costs, expand access to affordable healthcare coverage, and improve healthcare and strengthen the healthcare safety net, and for other purposes.",William Frist,Health,Republican
109,S,1503,IS,19,5,2005-07-26,"A bill to reduce healthcare costs, expand access to affordable healthcare coverage, and improve healthcare and strengthen the healthcare safety net, and for other purposes.",William Frist,Health,Republican
109,S,1503,IS,20,5,2005-07-26,"A bill to reduce healthcare costs, expand access to affordable healthcare coverage, and improve healthcare and strengthen the healthcare safety net, and for other purposes.",William Frist,Health,Republican
109,S,1503,IS,21,5,2005-07-26,"A bill to reduce healthcare costs, expand access to affordable healthcare coverage, and improve healthcare and strengthen the healthcare safety net, and for other purposes.",William Frist,Health,Republican
