session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
113,S,645,IS,1,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,2,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,3,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,4,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,5,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,6,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,7,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,8,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,9,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,10,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,11,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,12,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,13,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,14,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,15,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,16,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,17,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,18,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,19,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,20,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,21,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,22,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,23,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,24,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,25,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,26,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,27,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,28,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,645,IS,29,3,2013-03-21,A bill to amend the Immigration and Nationality Act to reaffirm the United States historic commitment to protecting refugees who are fleeing persecution or torture.,Patrick Leahy,Immigration,Democrat
113,S,646,IS,1,6,2013-03-21,"A bill to create the National Endowment for the Oceans to promote the protection and conservation of United States ocean, coastal, and Great Lakes ecosystems, and for other purposes.",Sheldon Whitehouse,Environment,Democrat
113,S,646,IS,2,6,2013-03-21,"A bill to create the National Endowment for the Oceans to promote the protection and conservation of United States ocean, coastal, and Great Lakes ecosystems, and for other purposes.",Sheldon Whitehouse,Environment,Democrat
113,S,646,IS,3,6,2013-03-21,"A bill to create the National Endowment for the Oceans to promote the protection and conservation of United States ocean, coastal, and Great Lakes ecosystems, and for other purposes.",Sheldon Whitehouse,Environment,Democrat
113,S,646,IS,4,6,2013-03-21,"A bill to create the National Endowment for the Oceans to promote the protection and conservation of United States ocean, coastal, and Great Lakes ecosystems, and for other purposes.",Sheldon Whitehouse,Environment,Democrat
113,S,646,IS,5,6,2013-03-21,"A bill to create the National Endowment for the Oceans to promote the protection and conservation of United States ocean, coastal, and Great Lakes ecosystems, and for other purposes.",Sheldon Whitehouse,Environment,Democrat
113,S,646,IS,6,6,2013-03-21,"A bill to create the National Endowment for the Oceans to promote the protection and conservation of United States ocean, coastal, and Great Lakes ecosystems, and for other purposes.",Sheldon Whitehouse,Environment,Democrat
113,S,646,IS,7,6,2013-03-21,"A bill to create the National Endowment for the Oceans to promote the protection and conservation of United States ocean, coastal, and Great Lakes ecosystems, and for other purposes.",Sheldon Whitehouse,Environment,Democrat
113,S,647,IS,1,7,2013-03-21,"A bill to modify the prohibition on recognition by United States courts of certain rights relating to certain marks, trade names, or commercial names.",Bill Nelson,Domestic_Commerce,Democrat
113,S,647,IS,2,7,2013-03-21,"A bill to modify the prohibition on recognition by United States courts of certain rights relating to certain marks, trade names, or commercial names.",Bill Nelson,Domestic_Commerce,Democrat
113,S,648,IS,1,2,2013-03-21,A bill to amend the Elementary and Secondary Education Act of 1965 to support teacher and school professional training on awareness of student mental health conditions.,Amy Klobuchar,Education,Democrat
113,S,648,IS,2,2,2013-03-21,A bill to amend the Elementary and Secondary Education Act of 1965 to support teacher and school professional training on awareness of student mental health conditions.,Amy Klobuchar,Education,Democrat
113,S,65,IS,1,1,2013-01-23,A bill to repeal the provision of law that provides automatic pay adjustments for Members of Congress.,David Vitter,Government_Operations,Republican
113,S,650,IS,1,12,2013-03-21,A bill to amend title XXVII of the Public Health Service Act to preserve consumer and employer access to licensed independent insurance producers.,Mary Landrieu,Health,Democrat
113,S,650,IS,2,12,2013-03-21,A bill to amend title XXVII of the Public Health Service Act to preserve consumer and employer access to licensed independent insurance producers.,Mary Landrieu,Health,Democrat
113,S,651,IS,1,1,2013-03-22,"A bill to provide for the withdrawal and protection of certain Federal land in the State of Colorado, and for other purposes.",Michael Bennet,Public_Lands,Democrat
113,S,651,IS,2,1,2013-03-22,"A bill to provide for the withdrawal and protection of certain Federal land in the State of Colorado, and for other purposes.",Michael Bennet,Public_Lands,Democrat
113,S,652,IS,1,1,2013-03-22,A bill to protect investors by fostering transparency and accountability of attorneys in private securities litigation.,John Cornyn,Domestic_Commerce,Republican
113,S,652,IS,2,1,2013-03-22,A bill to protect investors by fostering transparency and accountability of attorneys in private securities litigation.,John Cornyn,Domestic_Commerce,Republican
113,S,652,IS,3,1,2013-03-22,A bill to protect investors by fostering transparency and accountability of attorneys in private securities litigation.,John Cornyn,Domestic_Commerce,Republican
113,S,652,IS,4,1,2013-03-22,A bill to protect investors by fostering transparency and accountability of attorneys in private securities litigation.,John Cornyn,Domestic_Commerce,Republican
113,S,653,IS,1,22,2013-03-22,A bill to provide for the establishment of the Special Envoy to Promote Religious Freedom of Religious Minorities in the Near East and South Central Asia.,Roy Blunt,International_Affairs,Republican
113,S,653,IS,2,22,2013-03-22,A bill to provide for the establishment of the Special Envoy to Promote Religious Freedom of Religious Minorities in the Near East and South Central Asia.,Roy Blunt,International_Affairs,Republican
113,S,653,IS,3,22,2013-03-22,A bill to provide for the establishment of the Special Envoy to Promote Religious Freedom of Religious Minorities in the Near East and South Central Asia.,Roy Blunt,International_Affairs,Republican
113,S,653,IS,4,22,2013-03-22,A bill to provide for the establishment of the Special Envoy to Promote Religious Freedom of Religious Minorities in the Near East and South Central Asia.,Roy Blunt,International_Affairs,Republican
113,S,653,IS,5,22,2013-03-22,A bill to provide for the establishment of the Special Envoy to Promote Religious Freedom of Religious Minorities in the Near East and South Central Asia.,Roy Blunt,International_Affairs,Republican
113,S,653,IS,6,22,2013-03-22,A bill to provide for the establishment of the Special Envoy to Promote Religious Freedom of Religious Minorities in the Near East and South Central Asia.,Roy Blunt,International_Affairs,Republican
113,S,654,IS,1,13,2013-03-22,A bill to amend the Internal Revenue Code of 1986 to provide for collegiate housing and infrastructure grants.,Mary Landrieu,Education,Democrat
113,S,654,IS,2,13,2013-03-22,A bill to amend the Internal Revenue Code of 1986 to provide for collegiate housing and infrastructure grants.,Mary Landrieu,Education,Democrat
113,S,655,IS,1,6,2013-03-22,"A bill to amend the Workforce Investment Act of 1998 to authorize the Secretary of Labor to provide grants for Urban Jobs Programs, and for other purposes.",Kirsten Gillibrand,Labor,Democrat
113,S,655,IS,2,6,2013-03-22,"A bill to amend the Workforce Investment Act of 1998 to authorize the Secretary of Labor to provide grants for Urban Jobs Programs, and for other purposes.",Kirsten Gillibrand,Labor,Democrat
113,S,656,IS,1,1,2013-03-22,A bill to promote the domestic development and deployment of natural gas and clean energy technologies.,Robert Casey,Energy,Democrat
113,S,656,IS,2,1,2013-03-22,A bill to promote the domestic development and deployment of natural gas and clean energy technologies.,Robert Casey,Energy,Democrat
113,S,656,IS,3,1,2013-03-22,A bill to promote the domestic development and deployment of natural gas and clean energy technologies.,Robert Casey,Energy,Democrat
113,S,656,IS,4,1,2013-03-22,A bill to promote the domestic development and deployment of natural gas and clean energy technologies.,Robert Casey,Energy,Democrat
113,S,656,IS,5,1,2013-03-22,A bill to promote the domestic development and deployment of natural gas and clean energy technologies.,Robert Casey,Energy,Democrat
113,S,657,IS,1,1,2013-03-22,"A bill to eliminate conditions in foreign prisons and other detention facilities that do not meet primary indicators of health, sanitation, and safety, and for other purposes.",Patrick Leahy,Defense,Democrat
113,S,657,IS,2,1,2013-03-22,"A bill to eliminate conditions in foreign prisons and other detention facilities that do not meet primary indicators of health, sanitation, and safety, and for other purposes.",Patrick Leahy,Defense,Democrat
113,S,657,IS,3,1,2013-03-22,"A bill to eliminate conditions in foreign prisons and other detention facilities that do not meet primary indicators of health, sanitation, and safety, and for other purposes.",Patrick Leahy,Defense,Democrat
113,S,657,IS,4,1,2013-03-22,"A bill to eliminate conditions in foreign prisons and other detention facilities that do not meet primary indicators of health, sanitation, and safety, and for other purposes.",Patrick Leahy,Defense,Democrat
113,S,657,IS,5,1,2013-03-22,"A bill to eliminate conditions in foreign prisons and other detention facilities that do not meet primary indicators of health, sanitation, and safety, and for other purposes.",Patrick Leahy,Defense,Democrat
