session,chamber,number,type,section,Cosponsr,IntrDate,Title,NameFull,major_topic_label,party_name
104,S,2009,IS,5,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,6,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,7,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,8,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,9,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,10,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,11,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,12,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,13,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,14,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,15,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,16,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,17,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,18,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,19,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,20,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,2009,IS,21,1,1996-08-01,"A bill to amend the Oil Pollution Act of 1990, and for other purposes.",John Breaux,Environment,Democrat
104,S,201,IS,1,1,1995-01-11,"A bill to close the Lorton Correctional Complex, to prohibit the incarceration of individuals convicted of felonies under the laws of the District of Columbia in facilities of the District of Columbia Department of Corrections, and for other purposes.",John Warner,Law_and_Crime,Republican
104,S,201,IS,2,1,1995-01-11,"A bill to close the Lorton Correctional Complex, to prohibit the incarceration of individuals convicted of felonies under the laws of the District of Columbia in facilities of the District of Columbia Department of Corrections, and for other purposes.",John Warner,Law_and_Crime,Republican
104,S,201,IS,3,1,1995-01-11,"A bill to close the Lorton Correctional Complex, to prohibit the incarceration of individuals convicted of felonies under the laws of the District of Columbia in facilities of the District of Columbia Department of Corrections, and for other purposes.",John Warner,Law_and_Crime,Republican
104,S,201,IS,4,1,1995-01-11,"A bill to close the Lorton Correctional Complex, to prohibit the incarceration of individuals convicted of felonies under the laws of the District of Columbia in facilities of the District of Columbia Department of Corrections, and for other purposes.",John Warner,Law_and_Crime,Republican
104,S,201,IS,5,1,1995-01-11,"A bill to close the Lorton Correctional Complex, to prohibit the incarceration of individuals convicted of felonies under the laws of the District of Columbia in facilities of the District of Columbia Department of Corrections, and for other purposes.",John Warner,Law_and_Crime,Republican
104,S,2010,IS,1,7,1996-08-01,"A bill to amend title 18, United States Code, to exempt qualified current and former law enforcement officers from State laws prohibiting the carrying of concealed firearms, and for other purposes.",Orrin Hatch,Law_and_Crime,Republican
104,S,2010,IS,2,7,1996-08-01,"A bill to amend title 18, United States Code, to exempt qualified current and former law enforcement officers from State laws prohibiting the carrying of concealed firearms, and for other purposes.",Orrin Hatch,Law_and_Crime,Republican
104,S,2011,IS,1,1,1996-08-01,A bill to ensure that appropriated funds are not used for operation of golf courses on real property controlled by the Department of Veterans Affairs.,Alan Simpson,Defense,Republican
104,S,2012,IS,1,1,1996-08-01,A bill to redesignate the title of the National Cemetery System and the position of the Director of the National Cemetery System.,Alan Simpson,Public_Lands,Republican
104,S,2012,IS,2,1,1996-08-01,A bill to redesignate the title of the National Cemetery System and the position of the Director of the National Cemetery System.,Alan Simpson,Public_Lands,Republican
104,S,2012,IS,3,1,1996-08-01,A bill to redesignate the title of the National Cemetery System and the position of the Director of the National Cemetery System.,Alan Simpson,Public_Lands,Republican
104,S,2012,IS,4,1,1996-08-01,A bill to redesignate the title of the National Cemetery System and the position of the Director of the National Cemetery System.,Alan Simpson,Public_Lands,Republican
104,S,2012,IS,5,1,1996-08-01,A bill to redesignate the title of the National Cemetery System and the position of the Director of the National Cemetery System.,Alan Simpson,Public_Lands,Republican
104,S,2012,IS,6,1,1996-08-01,A bill to redesignate the title of the National Cemetery System and the position of the Director of the National Cemetery System.,Alan Simpson,Public_Lands,Republican
104,S,2013,IS,1,6,1996-08-01,"A bill to amend title 31, United States Code, to provide for continuing appropriations in the absence of regular appropriations.",John McCain,Macroeconomics,Republican
104,S,2013,IS,2,6,1996-08-01,"A bill to amend title 31, United States Code, to provide for continuing appropriations in the absence of regular appropriations.",John McCain,Macroeconomics,Republican
104,S,2013,IS,3,6,1996-08-01,"A bill to amend title 31, United States Code, to provide for continuing appropriations in the absence of regular appropriations.",John McCain,Macroeconomics,Republican
104,S,2014,IS,1,1,1996-08-01,"A bill to authorize the Secretary of the Interior to acquire property adjacent to the city of New Orleans, Orleans Parish, Louisiana, for inclusion in the Bayou Sauvage National Wildlife Refuge, and for other purposes.",John Johnston,Public_Lands,Democrat
104,S,2014,IS,2,1,1996-08-01,"A bill to authorize the Secretary of the Interior to acquire property adjacent to the city of New Orleans, Orleans Parish, Louisiana, for inclusion in the Bayou Sauvage National Wildlife Refuge, and for other purposes.",John Johnston,Public_Lands,Democrat
104,S,2015,IS,1,1,1996-08-01,A bill to convey certain real property located within the Carlsbad Project in New Mexico to the Carlsbad Irrigation District.,Pete Domenici,Public_Lands,Republican
104,S,2016,IS,1,7,1996-08-01,"A bill to assess the impact of the NAFTA, to require further negotiation of certain provisions of the NAFTA, and to provide for the withdrawal from the NAFTA unless certain conditions are met.",Byron Dorgan,Foreign_Trade,Democrat
104,S,2016,IS,2,7,1996-08-01,"A bill to assess the impact of the NAFTA, to require further negotiation of certain provisions of the NAFTA, and to provide for the withdrawal from the NAFTA unless certain conditions are met.",Byron Dorgan,Foreign_Trade,Democrat
104,S,2016,IS,3,7,1996-08-01,"A bill to assess the impact of the NAFTA, to require further negotiation of certain provisions of the NAFTA, and to provide for the withdrawal from the NAFTA unless certain conditions are met.",Byron Dorgan,Foreign_Trade,Democrat
104,S,2016,IS,4,7,1996-08-01,"A bill to assess the impact of the NAFTA, to require further negotiation of certain provisions of the NAFTA, and to provide for the withdrawal from the NAFTA unless certain conditions are met.",Byron Dorgan,Foreign_Trade,Democrat
104,S,2017,IS,1,1,1996-08-02,"A bill to authorize the Secretary of Agriculture to exchange certain lands in the Wenatchee National Forest, Washington, for certain lands owned by Public District No. 1 of Chelan County, Washington, and for other purposes.",T. Gorton,Public_Lands,Republican
104,S,2018,IS,1,1,1996-08-02,A bill to approve a settlement agreement between the Bureau of Reclamation and the Oroville-Tonasket Irrigation District.,T. Gorton,Public_Lands,Republican
104,S,2018,IS,2,1,1996-08-02,A bill to approve a settlement agreement between the Bureau of Reclamation and the Oroville-Tonasket Irrigation District.,T. Gorton,Public_Lands,Republican
104,S,2018,IS,3,1,1996-08-02,A bill to approve a settlement agreement between the Bureau of Reclamation and the Oroville-Tonasket Irrigation District.,T. Gorton,Public_Lands,Republican
